time,sst_coast,sst_offshore,sst_upwelling_dif
2024-05-22 09:00:00,284.01,287.40799999999996,-3.3979999999999677
2024-05-23 09:00:00,282.643,287.572,-4.9290000000000305
2024-05-24 09:00:00,282.647,287.712,-5.064999999999998
2024-05-25 09:00:00,282.787,287.753,-4.966000000000008
2024-05-26 09:00:00,283.015,287.76,-4.7450000000000045
2024-05-27 09:00:00,282.832,288.88,-6.048000000000002
2024-05-28 09:00:00,283.292,289.04499999999996,-5.752999999999986
2024-05-29 09:00:00,283.231,289.03799999999995,-5.8069999999999595
2024-05-30 09:00:00,283.22999999999996,289.027,-5.7970000000000255
2024-05-31 09:00:00,283.144,288.45,-5.305999999999983
2024-06-01 09:00:00,283.25,288.195,-4.944999999999993
2024-06-02 09:00:00,283.407,288.56,-5.15300000000002
2024-06-03 09:00:00,283.56699999999995,288.64599999999996,-5.079000000000008
2024-06-04 09:00:00,284.102,288.784,-4.682000000000016
2024-06-05 09:00:00,284.09099999999995,288.794,-4.703000000000031
2024-06-06 09:00:00,284.157,289.63899999999995,-5.481999999999971
2024-06-07 09:00:00,284.198,290.219,-6.021000000000015
2024-06-08 09:00:00,284.094,290.875,-6.781000000000006
2024-06-09 09:00:00,283.909,290.88399999999996,-6.974999999999966
2024-06-10 09:00:00,284.777,290.799,-6.021999999999991
2024-06-11 09:00:00,284.93199999999996,290.53099999999995,-5.5989999999999895
2024-06-12 09:00:00,284.58599999999996,290.37199999999996,-5.786000000000001
2024-06-13 09:00:00,283.41299999999995,290.56399999999996,-7.1510000000000105
2024-06-14 09:00:00,283.37399999999997,290.837,-7.463000000000022
2024-06-15 09:00:00,283.361,290.87899999999996,-7.517999999999972
2024-06-16 09:00:00,283.174,290.78999999999996,-7.6159999999999854
2024-06-17 09:00:00,283.10699999999997,290.453,-7.346000000000004
2024-06-18 09:00:00,283.17199999999997,290.962,-7.7900000000000205
2024-06-19 09:00:00,283.09799999999996,291.411,-8.313000000000045
2024-06-20 09:00:00,282.943,291.44,-8.497000000000014
