datetime,arrival,departure,balance
2024-01-14 05:00:00,0.0002506265664160401,0.0035797724018388714,0.40311811918460116
2024-01-14 05:30:00,0.00020885547201336674,0.002015977089456626,0.40382839690318917
2024-01-14 06:00:00,0.0001670843776106934,0.0004521817770743839,0.4045386746217771
2024-01-14 06:30:00,0.0002506265664160401,0.0005652272213429799,0.4045386746217771
2024-01-14 07:00:00,0.0003341687552213868,0.0006782726656115759,0.4045386746217771
2024-01-14 07:30:00,0.015873015873015872,0.0045218177707438394,0.41263584061367997
2024-01-14 08:00:00,0.031411862990810356,0.008365362875876102,0.42073300660558277
2024-01-14 08:30:00,0.043191311612364246,0.013904589645037305,0.4256339228638398
2024-01-14 09:00:00,0.05497076023391813,0.019443816414198508,0.4305348391220967
2024-01-14 09:30:00,0.06725146198830409,0.02226995252091341,0.43703388024717665
2024-01-14 10:00:00,0.07953216374269007,0.025096088627628306,0.44353292137225653
2024-01-14 10:30:00,0.08253968253968254,0.02916572462129776,0.44353292137225653
2024-01-14 11:00:00,0.08554720133667502,0.033235360614967215,0.44353292137225653
2024-01-14 11:30:00,0.08847117794486216,0.04024417815962017,0.44209460899211594
2024-01-14 12:00:00,0.0913951545530493,0.04725299570427312,0.4406562966119753
2024-01-14 12:30:00,0.08137009189640769,0.05075740447659959,0.43261240144896657
2024-01-14 13:00:00,0.07134502923976609,0.054261813248926066,0.4245685062859578
2024-01-14 13:30:00,0.06766917293233082,0.06149672168211621,0.41881525676539527
2024-01-14 14:00:00,0.06399331662489557,0.06873163011530635,0.4130620072448327
2024-01-14 14:30:00,0.05789473684210526,0.07540131132715351,0.40603025783081187
2024-01-14 15:00:00,0.05179615705931495,0.08207099253900067,0.39899850841679096
2024-01-14 15:30:00,0.046365914786967416,0.09484512774135202,0.3895163008736416
2024-01-14 16:00:00,0.04093567251461988,0.10761926294370337,0.3800340933304922
2024-01-14 16:30:00,0.03951545530492899,0.1209586253673977,0.37284253142978907
2024-01-14 17:00:00,0.0380952380952381,0.13429798779109203,0.3656509695290859
2024-01-14 17:30:00,0.03224728487886382,0.11417589871128193,0.37140421904964843
