,amplitude,smoothed_amplitude,amplitude_log
2023-06-21 15:00:00,2342.744716837252,,
2023-06-21 15:30:00,2318.3324994524196,,
2023-06-21 16:00:00,2334.1236829123977,,
2023-06-21 16:30:00,2339.5507991181053,2333.6879245800437,0.8688077447386714
2023-06-21 17:00:00,2346.4444996212715,2334.6128702760484,0.8688319767660894
2023-06-21 17:30:00,2381.5517513114355,2350.4176832408025,0.8692451725327882
2023-06-21 18:00:00,2379.61915238908,2361.791550609973,0.8695415218981124
2023-06-21 18:30:00,2377.654114217988,2371.3173793849437,0.8697890766185186
2023-06-21 19:00:00,2389.1659108696076,2381.9977321970277,0.8700659409190692
2023-06-21 19:30:00,2415.010451024097,2390.3624071251934,0.8702822666389644
2023-06-21 20:00:00,2423.4209322018696,2401.3128520783907,0.8705647915502764
2023-06-21 20:30:00,2428.9223139908545,2414.1299020216074,0.8708945104983157
2023-06-21 21:00:00,2428.461818075709,2423.9538788231325,0.871146531862159
2023-06-21 21:30:00,2442.654870488225,2430.8649836891645,0.871323464681254
2023-06-21 22:00:00,2442.440766211956,2435.6199421916863,0.8714450241898734
2023-06-21 22:30:00,2455.9882153151193,2442.3864175227523,0.8716177648741208
2023-06-21 23:00:00,2453.9263818713025,2448.7525584716504,0.8717800258084043
2023-06-21 23:30:00,2438.836709241637,2447.7980181600037,0.8717557123862341
2023-06-22 00:00:00,2442.1563756219516,2447.7269205125026,0.8717539012079516
2023-06-22 00:30:00,2466.052224900002,2450.2429229087234,0.871817976109836
2023-06-22 01:00:00,2470.1114190826984,2454.289182211572,0.8719209398593967
2023-06-22 01:30:00,2440.2612509892447,2454.645317648474,0.8719299974698705
2023-06-22 02:00:00,2469.3700206643075,2461.448728909063,0.8721028787576232
2023-06-22 02:30:00,2469.02920322358,2462.1929734899577,0.8721217734343877
2023-06-22 03:00:00,2485.7221226951337,2466.0956493930667,0.8722207977445828
2023-06-22 03:30:00,2487.5324979467623,2477.913461132446,0.87252008665253
2023-06-22 04:00:00,2475.582248169622,2479.4665180087745,0.8725593546970275
2023-06-22 04:30:00,2467.1469040530706,2478.995943216147,0.8725474580702253
2023-06-22 05:00:00,2463.5404470738695,2473.450524310831,0.8724071621697792
2023-06-22 05:30:00,2451.9667508774064,2464.559087543492,0.872181821057042
2023-06-22 06:00:00,2454.6641486705244,2459.3295626687177,0.87204905927289
2023-06-22 06:30:00,2427.4575562113664,2449.4072257082917,0.8717966977993918
2023-06-22 07:00:00,2439.048878040276,2443.2843334498934,0.8716406662890177
2023-06-22 07:30:00,2439.3114724080833,2440.1205138325627,0.8715599505576702
2023-06-22 08:00:00,2439.5438096645626,2436.340429081072,0.8714634309849988
2023-06-22 08:30:00,2432.783696102855,2437.671964053944,0.8714974401540364
2023-06-22 09:00:00,2427.093824670982,2434.683200711621,0.871421087746558
2023-06-22 09:30:00,2416.6854949639014,2429.0267063505753,0.8712764316759661
2023-06-22 10:00:00,2421.9264808879216,2424.622374156415,0.8711636592290872
2023-06-22 10:30:00,2421.1994888394347,2421.72632234056,0.8710894399236424
2023-06-22 11:00:00,2419.713333904708,2419.8811996489912,0.871042126133859
2023-06-22 11:30:00,2416.768493778402,2419.9019493526166,0.8710426583295575
2023-06-22 12:00:00,2408.9770197506773,2416.6645840683054,0.8709595925323013
2023-06-22 12:30:00,2406.783500396892,2413.06058695767,0.8708670419843485
2023-06-22 13:00:00,2397.5376131006487,2407.516656756655,0.8707245141840768
2023-06-22 13:30:00,2377.2589155129162,2397.6392621902837,0.8704700966871425
2023-06-22 14:00:00,2369.318779351357,2387.7247020904533,0.8702140989964805
2023-06-22 14:30:00,2360.92331534721,2376.259655828033,0.8699172850653761
2023-06-22 15:00:00,2363.2164501026964,2367.679365078545,0.8696946018983028
2023-06-22 15:30:00,2356.0682107761377,2362.38168889435,0.8695568752659746
2023-06-22 16:00:00,2359.895252002725,2360.025807057192,0.8694955698820265
2023-06-22 16:30:00,2358.363385143321,2359.38582450622,0.8694789098871292
2023-06-22 17:00:00,2367.192558062679,2360.3798514962155,0.8695047852116097
2023-06-22 17:30:00,2375.260928831321,2365.1780310100116,0.8696295958896476
2023-06-22 18:00:00,2384.8703346715943,2371.421801677229,0.8697917870784817
2023-06-22 18:30:00,2423.864272611087,2387.7970235441703,0.8702159686306152
2023-06-22 19:00:00,2395.0610627275805,2394.7641497103955,0.8703959245768945
2023-06-22 19:30:00,2410.72025609726,2403.6289815268806,0.87062445091579
2023-06-22 20:00:00,2433.326621518374,2415.7430532385756,0.87093593542525
2023-06-22 20:30:00,2369.695137705416,2402.2007695121574,0.8705876667365369
2023-06-22 21:00:00,2409.3628964899713,2405.7762279527556,0.8706797298216757
2023-06-22 21:30:00,2420.304488241624,2408.1722859888464,0.8707413797396749
2023-06-22 22:00:00,2430.563742962352,2407.481566349841,0.8707236114339071
2023-06-22 22:30:00,2432.0828228808305,2423.0784876436946,0.871124099428579
2023-06-22 23:00:00,2448.7109038736025,2432.9154894896024,0.8713759027280513
2023-06-22 23:30:00,2451.515943960514,2440.7183534193246,0.8715752074766114
2023-06-23 00:00:00,2458.6667522927532,2447.744105751925,0.8717543389965079
2023-06-23 00:30:00,2461.2650414155873,2455.0396603856143,0.8719400258949305
2023-06-23 01:00:00,2471.0784045263936,2460.6315355488123,0.8720821281511375
2023-06-23 01:30:00,2471.793979442021,2465.7010444191887,0.8722107895119662
2023-06-23 02:00:00,2471.9852846190474,2469.0306775007625,0.8722952078813697
2023-06-23 02:30:00,2468.362183542147,2470.804963032402,0.8723401647363983
